time,ch1,ch2,ch3
1984,3.3,3.3,3.13
1986,3.3,3.3,3.09
1988,3.3,3.3,2.84
1990,3.3,2.91,2.54
1992,2.07,0.56,2.73
1994,2.07,0.16,2.68
1996,2.58,1.33,2.63
1998,3.3,2.67,2.93
2000,3.3,3.3,2.82
2002,3.3,3.3,3.3
2004,3.3,3.3,3.3
2007,3.3,3.3,1.96
2009,3.3,3.3,1.58
2011,3.3,2.87,2.15
2013,2.71,0.73,2.62
2015,2.64,0.34,2.45
2017,3.09,1.61,2.38
2019,3.3,3.14,2.89
2021,3.3,3.3,3.3
2022,3.3,3.3,3.3
2024,3.3,3.3,2.87
2026,3.3,3.3,2.76
2028,3.3,3.3,2.79
2030,3.3,2.89,3.18
2032,3.3,0.61,3.03
2034,3.3,0.26,2.32
2036,3.3,1.31,1.33
2038,3.3,2.74,2.24
2040,3.3,3.3,2.52
2042,3.3,3.3,2.76
2044,3.3,3.3,2.95
2046,3.3,3.3,2.75
2049,3.3,3.3,2.34
2051,3.3,2.75,2.57
2053,3.3,0.61,3.09
2055,2.61,0.15,3.11
2057,2.82,1.71,2.96
2059,2.88,3.12,2.66
2061,2.85,3.3,2.44
2063,3.3,3.3,3.05
2064,3.3,3.3,3.3
2066,3.3,3.3,3.02
2068,3.3,3.3,2.29
2070,2.35,2.96,2.75
2072,0.51,0.82,2.82
2074,0.15,0.38,3.24
2076,0.92,1.67,3.02
2078,1.84,3.15,3.28
2080,2.7,3.3,3.3
2082,3.26,3.3,3.3
2084,3.3,3.3,3.3
2086,3.3,3.3,3.3
2088,2.44,3.3,3.3
2091,0.66,3.03,3.08
2093,0,0.89,3.3
2095,0,0.45,3.3
2097,0,1.85,3.3
2099,0.45,3.21,3.3
2101,1.46,3.3,3.3
2103,2.48,3.3,3.3
2105,3.3,3.3,3.3
2106,3.3,3.3,3.3
2108,3.3,3.3,3.3
2110,2.85,3.3,3.3
2112,1.42,1.39,3.3
2114,0.47,0.89,3.3
2116,0.12,2.53,3.3
2118,0.65,3.3,3.3
2120,1.23,3.3,3.3
2122,1.6,3.3,3.3
2124,2.86,3.3,3.3
2126,2.7,3.3,3.3
2128,1.45,3.3,3.3
2130,0,3.02,3.3
2132,0,0.91,3.3
2135,0,0.68,3.3
2137,0,2.16,3.3
2139,0,3.3,3.3
2141,0,3.3,3.3
2143,0.89,3.3,3.3
2145,3.04,3.3,3.3
2147,3.3,3.3,3.3
2149,3.3,3.3,3.3
2150,3.3,2.89,3.3
2152,2.66,0.98,3.3
2154,3.22,0.7,3.3
2156,3.3,2.17,3.3
2158,3.3,3.19,3.3
2160,3.3,3.3,3.3
2162,3.3,3.3,3.3
2164,3.3,3.3,3.3
2166,3.3,3.3,3.3
2168,3.3,3.3,3.3
2170,3.3,3.1,3.3
2172,3.3,0.9,3.3
2174,3.3,0.83,3.3
2177,3.3,2.26,3.3
2179,3.3,3.29,3.3
2181,3.3,3.3,3.3
2183,3.3,3.3,3.3
2185,3.3,3.3,3.3
2187,3.3,3.3,3.3
2189,3.3,3.3,3.3
2191,3.3,3.3,3.3
2192,3.3,1.09,3.3
2194,3.3,0.79,3.3
2196,3.3,2.38,3.3
2198,3.3,3.3,3.3
2200,3.3,3.3,3.3
2202,3.3,3.3,3.3
2204,3.3,3.3,3.3
2206,3.3,3.3,3.3
2208,3.3,3.3,3.3
2210,3.3,2.9,3.3
2212,3.3,0.79,3.3
2214,3.3,0.6,3.3
2216,3.3,2.09,3.3
2219,3.3,3.3,3.3
2221,3.3,3.3,3.3
2223,3.3,3.3,3.3
2225,3.3,3.3,3.3
2227,3.3,3.3,3.3
2229,3.3,3.3,3.3
2231,3.3,2.65,3.3
2233,3.3,0.52,3.3
2234,3.3,0.35,3.3
2236,3.3,1.8,2.63
2238,3.3,3.3,2.08
2240,3.3,3.3,2.05
2242,3.3,3.3,2.35
2244,3.3,3.3,2.48
2246,3.3,3.3,2.18
2248,3.3,3.3,2.68
2250,3.3,3.11,3.01
2252,1.08,0.91,2.82
2254,0.43,1.03,2.78
2256,0,2.31,2.35
2258,0.16,3.3,2.12
2260,0.54,3.3,2.48
2263,1.25,3.3,2.33
2265,2.48,3.3,2.13
2267,3.3,3.3,2.13
2269,2.82,3.3,2.15
2271,1.82,2.83,2.4
2273,0.74,0.62,2.28
2275,1.11,0.23,2.06
2277,1.87,1.89,2.07
2278,2.56,3.3,1.68
2280,3.3,3.3,1.37
2282,3.3,3.3,1.21
2284,3.3,3.3,1.22
2286,3.3,3.3,1.25
2288,3.3,3.3,1.42
2290,3.3,2.45,1.5
2292,3.02,0.28,1.53
2294,2.74,0.07,1.18
2296,2.98,1.3,0.66
2298,3.22,2.62,1.08
2300,3.3,3.3,1.08
2302,3.3,3.3,0.59
2305,3.3,3.3,0.21
2307,3.3,3.3,0.84
2309,3.3,3.3,1.26
2311,2.89,1.54,0.83
2313,1.27,0,0.05
2315,1.16,0,0.48
2317,1.19,0.7,0.76
2319,1.73,1.95,1.19
2320,2.31,2.86,2.02
2322,2.63,3.3,2.46
2324,3.3,3.3,1.06
2326,3.3,3.3,0.43
2328,3.16,3.02,0.87
2330,1.59,0.84,1.1
2332,0,0,1.15
2334,0,0,1.17
2336,0,0.38,0.98
2338,0.18,1.42,0.75
2340,0.66,2.28,0.59
2342,1.25,3.05,0.85
2344,2.31,3.3,0.95
2347,2.19,3.3,0.99
2349,1.02,2.89,1.04
2351,0,0.95,1.48
2353,0,0,1.51
2355,0,0,1.14
2357,0,0.89,0.88
2359,0,2.04,1.55
2361,0,2.88,2.07
2362,0.01,3.3,0.94
2364,1.3,3.3,0.96
2366,1.65,3.3,1.5
2368,1.19,2.92,1.35
2370,0,0.82,1.42
2372,0,0,1.73
2374,0,0,2.13
2376,0,0.75,2.68
2378,0.13,1.81,3.06
2380,1.6,2.92,3.3
2382,2.58,3.3,3.3
2384,3.3,3.3,3.3
2386,3.3,3.3,3.3
2388,2.39,3.3,3.3
2391,1.23,1.32,3.3
2393,0,0,3.3
2395,0,0,3.3
2397,0,1.01,3.3
2399,0.36,2.24,3.3
2401,0.34,3.22,3.3
2403,0.57,3.3,3.3
2405,1.33,3.3,3.3
2406,0.76,3.3,3.3
2408,0.2,3.3,3.3
2410,0,1.56,3.3
2412,0,0,3.3
2414,0,0.03,3.3
2416,0,1.48,3.3
2418,0.35,2.64,3.3
2420,0.74,3.3,3.3
2422,1.03,3.3,3.3
2424,2.02,3.3,3.3
2426,2.01,3.3,3.3
2428,1.17,3.3,3.3
2430,0,1.81,3.3
2433,0,0.05,3.3
2435,0,0.2,3.3
2437,0,1.83,3.3
2439,0,2.86,3.3
2441,0.43,3.3,3.3
2443,1.15,3.3,3.3
2445,2.59,3.3,3.3
2447,2.91,3.3,3.3
2448,2.27,3.3,3.3
2450,0.89,2.33,3.3
2452,0,0.54,3.3
2454,0.16,0.79,3.3
2456,0.72,2.34,3.3
2458,1.28,3.3,3.3
2460,1.71,3.3,3.3
2462,2.53,3.3,3.3
2464,3.3,3.3,3.3
2466,3.3,3.3,3.3
2468,3.3,3.3,3.3
2470,2.36,2.61,3.3
2472,1.05,0.81,3.3
2475,0.85,0.95,3.3
2477,1.03,2.56,3.3
2479,1.38,3.3,3.3
2481,2.25,3.3,3.3
2483,2.59,3.3,3.3
2485,3.3,3.3,3.3
2487,3.3,3.3,3.3
2489,3.3,3.3,3.3
2490,1.98,2.73,3.3
2492,1.02,0.99,3.3
2494,1.3,1.12,3.3
2496,2.25,2.81,3.3
2498,2.56,3.3,3.3
2500,3.3,3.3,3.3
2502,3.3,3.3,3.3
2504,3.3,3.3,3.3
2506,3.3,3.3,3.05
2508,3.3,3.3,3.23
2510,3.3,2.67,3.3
2512,2.22,0.95,3.29
2514,2.63,1.21,3.18
2516,3.24,2.56,3.13
2519,3.3,3.3,2.74
2521,3.3,3.3,2.04
2523,3.3,3.3,1.45
2525,3.3,3.3,1.17
2527,3.3,3.3,1.56
2529,3.3,3.3,2.7
2531,3.3,2.41,2.2
2533,3.3,0.65,0.92
2534,3.3,0.87,0.7
2536,3.3,2.53,0.99
2538,3.3,3.3,1.4
2540,3.3,3.3,1.56
2542,3.3,3.3,1.43
2544,3.3,3.3,1.36
2546,3.3,3.3,1.38
2548,3.3,3.3,1.56
2550,3.3,2.66,1.55
2552,3.3,1.01,1.16
2554,3.3,1.31,1.2
2556,3.3,2.8,1.44
2558,3.3,3.3,1.86
2561,3.3,3.3,1.62
2563,3.3,3.3,1.02
2565,3.3,3.3,1.25
2567,3.3,3.3,1.41
2569,3.3,3.3,1.44
2571,3.17,2.6,1.46
2573,2.01,0.87,1.47
2575,2.35,1.2,1.68
2576,2.79,2.74,1.8
2578,3.3,3.3,2.01
2580,3.3,3.3,2.21
2582,3.3,3.3,2.36
2584,3.3,3.3,1.83
2586,3.3,3.3,1.14
2588,3.3,3.3,1
2590,3.3,2.67,1.51
2592,2.18,0.92,1.7
2594,2.46,1.29,2.14
2596,2.66,2.67,2.28
2598,3.3,3.3,2.39
2600,3.3,3.3,2.7
2603,3.3,3.3,1.19
2605,3.3,3.3,0.77
2607,3.3,3.3,0.61
2609,3.3,3.3,0.6
2611,3.09,2.32,0.49
2613,2.01,0.78,1.31
2615,2.35,1.04,1.53
2617,3.03,2.69,1.86
2618,3.3,3.3,2.06
2620,3.3,3.3,1.84
2622,3.3,3.3,1.48
2624,3.3,3.3,1.76
2626,3.3,3.3,1.75
2628,3.3,3.3,1.76
2630,2.55,2.17,1.82
2632,1.38,0.65,1.97
2634,1.58,1.13,2.24
2636,2.03,2.54,2.5
2638,2.8,3.3,2.88
2640,3.3,3.3,2.51
2642,3.3,3.3,1.99
2644,3.3,3.3,2.56
2647,3.3,3.3,2.42
2649,3.3,3.3,2.43
2651,3.3,2.2,2.52
2653,2.66,0.6,2.88
2655,2.99,1.11,3.3
2657,3.3,2.73,3.3
2659,3.3,3.3,3.3
2661,3.3,3.3,3.3
2662,3.3,3.3,3.3
2664,3.3,3.3,3.3
2666,3.3,3.3,3.3
2668,3.3,3.3,3.3
2670,3.13,2.11,3.3
2672,2.17,0.6,3.3
2674,2.55,0.9,3.3
2676,2.89,2.31,3.3
2678,3.3,3.3,3.3
2680,3.3,3.3,3.3
2682,3.3,3.3,3.3
2684,3.3,3.3,3.3
2686,3.3,3.3,3.3
2689,3.3,3.3,3.3
2691,2.89,2.22,3.3
2693,1.83,0.65,3.3
2695,2.21,1.04,3.3
2697,2.86,2.47,3.3
2699,3.3,3.3,3.3
2701,3.3,3.3,3.2
2703,3.3,3.3,3.13
2704,3.3,3.3,3.08
2706,3.3,3.3,2.88
2708,3.3,3.3,2.82
2710,3.05,2.03,2.99
2712,1.94,0.58,3.11
2714,2.2,0.97,3.3
2716,2.61,2.5,3.3
2718,2.92,3.3,3.2
2720,3.3,3.3,2.98
2722,3.3,3.3,3.01
2724,3.3,3.3,3.18
2726,3.3,3.3,3.3
2728,3.3,3.3,2.94
2731,2.24,1.95,2.92
2733,1.07,0.55,2.93
2735,1.42,1.14,2.81
2737,1.55,2.42,2.35
2739,2.18,3.3,2.65
2741,2.68,3.3,2.57
2743,3.3,3.3,2.88
2745,3.3,3.3,2.93
2746,3.3,3.3,2.83
2748,3.3,3.3,2.6
2750,2.22,1.97,2.43
2752,1.03,0.42,2.45
2754,1.36,0.96,2.57
2756,1.75,2.43,2.7
2758,2.15,3.3,3
2760,2.59,3.3,2.91
2762,3.28,3.3,2.89
2764,3.3,3.3,2.73
2766,3.3,3.3,2.93
2768,3.3,3.3,2.82
2770,2.51,2.13,2.49
2772,1.55,0.64,2.57
2775,1.93,1.14,2.38
2777,2.24,2.5,2.02
2779,2.32,3.3,2.15
2781,3.04,3.3,2.48
2783,3.3,3.3,2.69
2785,3.3,3.3,3.01
2787,3.3,3.3,3.06
2789,3.3,3.3,3.11
2790,3.3,1.89,3.3
2792,2.38,0.42,3.3
2794,2.55,0.91,3.21
2796,3.24,2.32,2.99
2798,3.3,3.29,2.77
2800,3.3,3.3,2.7
2802,3.3,3.3,2.86
2804,3.3,3.3,3.13
2806,3.3,3.3,3.23
2808,3.3,3.3,3.3
2810,3.3,1.71,3.3
2812,2.34,0.27,2.83
2814,2.58,0.87,2.39
2817,3.03,2.36,2.75
2819,3.23,3.3,2.89
2821,3.3,3.3,2.96
2823,3.3,3.3,2.98
2825,3.3,3.3,3.03
2827,3.3,3.3,3.04
2829,3.3,3.3,3.19
2831,2.53,1.63,3.15
2832,1.6,0.31,3.26
2834,1.81,1.1,3.3
2836,2.06,2.43,3.3
2838,2.35,3.3,3.3
2840,3.19,3.3,3.01
2842,3.3,3.3,3.23
2844,3.3,3.3,3.3
2846,3.3,3.3,3.22
2848,3.3,3.3,2.99
2850,2.36,1.6,3.3
2852,1.21,0.43,3.3
2854,1.57,1.14,3.3
2856,2.18,2.65,3.3
2859,2.66,3.3,3.3
2861,3.28,3.3,3.3
2863,3.3,3.3,3.3
2865,3.3,3.3,3.3
2867,3.3,3.3,3.3
2869,3.3,3.3,3.3
2871,2.41,1.96,3.2
2873,1.79,0.67,3.3
2874,2.27,1.19,3.3
2876,2.95,2.84,3.3
2878,3.3,3.3,3.3
2880,3.3,3.3,3.3
2882,3.3,3.3,3.07
2884,3.3,3.3,3.29
2886,3.3,3.3,3.3
2888,2.92,3.3,3.3
2890,0.7,1.78,3.3
2892,0,0.54,3.3
2894,0.29,1.31,3.3
2896,1.1,2.64,3.3
2898,1.82,3.3,3.3
2900,2.72,3.3,3.3
2903,3.3,3.3,3.26
2905,3.3,3.3,3.22
2907,3.3,3.3,3.3
2909,3.3,3.3,3.3
2911,2.4,1.68,3.1
2913,1.59,0.27,3.08
2915,2.31,1.25,3.3
2917,2.9,2.67,3.3
2918,3.3,3.3,3.3
2920,3.3,3.3,3.16
2922,3.3,3.3,3.3
2924,3.3,3.3,3.3
2926,3.3,3.3,3.3
2928,3.3,3.3,3.16
2930,3.26,1.7,3.24
2932,2.31,0.32,3.3
2934,2.67,1.05,3.3
2936,3.3,2.66,3.3
2938,3.3,3.3,3.3
2940,3.3,3.3,3.1
2942,3.3,3.3,3.03
2945,3.3,3.3,3.29
2947,3.3,3.3,3.3
2949,3.3,3.3,3.3
2951,2.78,1.6,3.3
2953,1.79,0.32,3.3
2955,1.94,1.19,3.19
2957,2.38,2.45,3.2
2959,3.1,3.3,3.3
2960,0.9,3.3,3.3
2962,1.1,3.3,3.3
2964,3.3,3.3,3.3
2966,3.3,3.3,3.3
2968,3.3,3.3,3.3
2970,2.33,1.44,3.29
2972,1.57,0.18,3.3
2974,1.96,1.15,3.3
2976,2.32,2.55,3.3
2978,2.84,3.3,3.22
2980,3.3,3.3,3.3
2982,3.3,3.3,3.3
2984,3.3,3.3,3.3
2987,3.3,3.3,3.3
2989,3.3,3.3,3.3
2991,3.14,1.43,3.3
2993,2.52,0.31,3.27
2995,2.64,1.14,3.03
2997,2.99,2.46,3.28
2999,3.3,3.3,3.3
3001,3.3,3.3,3.3
3002,3.3,3.3,3.3
3004,3.3,3.3,3.3
3006,3.3,3.3,3.3
3008,3.3,3.3,3.3
3010,2.94,1.51,3.3
3012,2.17,0.22,3.3
3014,2.45,1.23,3.3
3016,2.84,2.57,3.3
3018,3.15,3.3,3.3
3020,3.3,3.3,3.3
3022,3.3,3.3,3.3
3024,3.3,3.3,2.94
3026,3.3,3.3,3.19
3028,3.3,3.3,3.27
3031,2.81,1.39,3.22
3033,2.17,0.27,3.3
3035,2.66,1.24,3.3
3037,3.05,2.74,3.3
3039,3.3,3.3,3.3
3041,3.3,3.3,3.3
3043,3.3,3.3,2.85
3045,3.3,3.3,2.85
3046,3.3,3.3,2.42
3048,3.3,3.3,2.22
3050,2.71,1.55,2.17
3052,1.86,0.33,2.38
3054,2.01,1.26,2.84
3056,2.79,2.74,3.23
3058,3.21,3.3,3.06
3060,3.3,3.3,2.87
3062,3.3,3.3,2.96
3064,3.3,3.3,3.25
3066,3.3,3.3,3.3
3068,3.3,3.3,3.3
3070,1.73,1.26,3.29
3073,1.09,0.12,3.21
3075,1.43,1.05,3.3
3077,1.73,2.44,3.3
3079,2.12,3.27,3.3
3081,2.82,3.3,3.3
3083,3.3,3.3,3.3
3085,3.3,3.3,3.3
3087,3.3,3.3,3.3
3088,2.89,3.3,3.3
3090,1.59,1.36,3.3
3092,0.91,0.29,3.3
3094,1.36,1.09,3.3
3096,2.24,2.66,3.3
3098,2.77,3.3,3.3
3100,3.3,3.3,3.3
3102,3.3,3.3,3.3
3104,3.3,3.3,3.3
3106,3.3,3.3,3.3
3108,3.3,3.3,3.3
3110,3.09,1.45,3.3
3112,2.6,0.47,3.3
3115,3.3,1.4,3.3
3117,3.3,2.75,3.3
3119,3.3,3.3,3.3
3121,3.3,3.3,3.3
3123,3.3,3.3,3.3
3125,3.3,3.3,3.3
3127,3.3,3.3,3.3
3129,3.3,3.3,3.3
3130,2.88,1.43,3.3
3132,2.31,0.4,3.3
3134,2.34,1.4,3.3
3136,1.87,2.55,3.3
3138,2.51,3.3,3.3
3140,3.3,3.3,3.3
3142,3.3,3.3,3.3
3144,3.3,3.3,3.3
3146,3.3,3.3,3.3
3148,3.3,3.3,3.3
3150,3.08,1.15,3.3
3152,2.39,0.1,3.3
3154,2.46,1.55,3.3
3156,2.79,2.81,3.3
3159,3.3,3.3,3.3
3161,3.3,3.3,3.29
3163,3.3,3.3,2.16
3165,3.3,3.3,0
3167,3.3,3.3,0
3169,3.3,3.19,0
3171,1.81,0.98,0
3173,1.02,0.06,0
3174,1.8,1.22,0
3176,2.43,2.54,0
3178,3.15,3.3,0
3180,3.3,3.3,0
3182,3.3,3.3,0
3184,3.3,3.3,0
3186,3.3,3.3,0
3188,3.3,3.3,0
3190,2.92,1.49,0
3192,2.48,0.75,0
3194,2.43,1.89,0
3196,2.76,3.27,0
3198,3.29,3.3,0
3201,3.3,3.3,0
3203,3.3,3.3,0
3205,3.3,3.3,0
3207,3.3,3.3,0
3209,3.3,3.3,0
3211,2.95,1.75,0
3213,2.68,0.97,0
3215,3.07,1.88,0
3216,3.3,3.3,0
3218,3.3,3.3,0
3220,3.3,3.3,0
3222,3.3,3.3,0
3224,3.3,3.3,0
3226,3.3,3.3,0.48
3228,3.3,3.3,1.33
3230,3.3,1.44,1.76
3232,3.3,0.38,1.69
3234,3.3,1.75,1.65
3236,3.3,3.19,1.27
3238,3.3,3.3,1.58
3240,3.3,3.3,1.65
3243,3.3,3.3,1.48
3245,3.3,3.3,1.55
3247,3.3,3.3,2.75
3249,3.3,3.3,3.3
3251,3.3,1.64,3.3
3253,3.3,0.81,2.59
3255,3.3,2,2.61
3257,3.3,3.3,2.77
3259,3.3,3.3,3.07
3260,3.3,3.3,3.13
3262,3.3,3.3,3.05
3264,3.3,3.3,3.3
3266,3.3,3.3,3.3
3268,3.3,3.3,3.3
3270,3.3,1.32,3.3
3272,3.3,0,3.3
3274,3.3,1.55,3.3
3276,3.3,3.07,3.3
3278,3.3,3.3,3.3
3280,3.3,3.3,3.3
3282,3.3,3.3,3.3
3284,3.3,3.3,3.3
3287,3.3,3.3,3.3
3289,3.3,3.3,3.3
3291,3.3,1.38,3.3
3293,3.3,0.53,3.3
3295,3.3,1.74,3.3
3297,3.3,3.05,3.3
3299,3.3,3.3,3.3
3301,3.3,3.3,3.3
3302,3.3,3.3,3.3
3304,3.3,3.3,3.3
3306,3.3,3.3,3.3
3308,3.3,3.3,3.3
3310,3.3,1.19,3.3
3312,3.3,0.49,3.3
3314,3.3,1.85,3.3
3316,3.3,3.08,3.3
3318,3.3,3.3,3.3
3320,3.3,3.3,3.3
3322,3.3,3.3,3.3
3324,3.3,3.3,3.3
3326,3.3,3.3,3.3
3329,3.3,3.3,3.3
3331,3.3,0.96,3.3
3333,3.3,0.39,3.3
3335,3.3,1.3,3.3
3337,3.3,2.83,3.3
3339,3.3,3.3,3.3
3341,3.3,3.3,3.3
3343,3.3,3.3,3.03
3344,3.3,3.3,3.3
3346,3.3,3.3,3.3
3348,3.3,3.18,3.3
3350,2.81,0.84,3.3
3352,2.25,0.17,3.3
3354,2.27,1.47,3.3
3356,2.7,2.93,3.3
3358,2.75,3.3,3.3
3360,3.3,3.3,3.3
3362,3.3,3.3,3.3
3364,3.3,3.3,3.3
3366,3.3,3.3,3.3
3368,3.3,2.93,3.3
3371,1.62,0.68,3.3
3373,0.76,0,3.3
3375,0.85,1.05,3.3
3377,1.56,2.58,3.3
3379,2.26,3.3,3.3
3381,2.88,3.3,3.3
3383,3.3,3.3,3.07
3385,3.3,3.3,2.9
3387,3.3,3.3,3.3
3388,2.6,2.68,3.3
3390,0.98,0.37,3.3
3392,0.66,0.04,3.3
3394,0.65,0.87,2.54
3396,0.99,2.11,2.86
3398,1.37,3.04,2.49
3400,1.92,3.3,2.06
3402,2.8,3.3,2.04
3404,3.3,3.3,1.94
3406,2.74,3.3,2.63
3408,1.51,2.33,3.22
3410,0,0.03,3.3
3412,0,0,3.3
3415,0.05,0.78,2.33
3417,0.61,1.93,1.98
3419,1.13,2.44,1.99
3421,1.99,3.11,2.25
3423,2.79,3.3,2.99
3425,2.96,3.3,2.93
3427,1.94,3.3,2.02
3429,0.73,1.73,2.37
3430,0,0,3.18
3432,0,0,3.3
3434,0,0.39,2.76
3436,0,1.61,1.96
3438,0,2.42,2.09
3440,0.18,3.19,2.27
3442,0.72,3.3,2.06
3444,0.95,3.3,2.15
3446,0.37,3.3,3.23
3448,0,2.07,3.3
3450,0,0,3.3
3452,0,0,3.3
3454,0,0.92,3.15
3457,0.12,2.17,2.86
3459,0,2.97,3.25
3461,0.25,3.3,3.06
3463,0.9,3.3,2.77
3465,1.44,3.3,2.84
3467,0.59,3.3,3.3
3469,0,2.41,3.3
3471,0,0.1,3.3
3472,0,0,3.3
3474,0,1.34,3.3
3476,0,2.6,3.3
3478,0,3.3,3.3
3480,0,3.3,3.3
3482,0.51,3.3,3.3
3484,1.04,3.3,3.3
3486,0.64,3.3,3.3
3488,0,3.2,3.3
3490,0,0.98,3.3
3492,0,0.58,3.3
3494,0,1.95,3.3
3496,0,3.18,3.3
3499,0,3.3,3.3
3501,0,3.3,3.3
